state,ac_no,ac_name,candidate,gender,age,category,party,general_votes,postal_votes,total_votes,vote_pct,total_electors,year
West Bengal,136,Jaynagar,NOTA,,,,NOTA,1162,2,1164,0.58,239968,2021
West Bengal,136,Jaynagar,SANKAR DEB MONDAL,MALE,66.0,SC,BSP,809,2,811,0.4,239968,2021
West Bengal,136,Jaynagar,MONOTOSH NASKAR,MALE,64.0,SC,BMUP,571,3,574,0.28,239968,2021
West Bengal,136,Jaynagar,UTPAL MANDAL,MALE,35.0,SC,LJP,245,3,248,0.12,239968,2021
West Bengal,136,Jaynagar,AMITAV NASKAR,MALE,35.0,SC,RPI(A),186,1,187,0.09,239968,2021
West Bengal,137,Baruipur Purba,BIVAS SARDAR (VOBO),MALE,45.0,SC,TMC,122337,906,123243,54.75,265091,2021
West Bengal,137,Baruipur Purba,CHANDAN MONDAL,MALE,46.0,SC,BJP,73238,364,73602,32.7,265091,2021
West Bengal,137,Baruipur Purba,SWAPAN NASKAR,MALE,49.0,SC,CPI(M),21365,102,21467,9.54,265091,2021
West Bengal,137,Baruipur Purba,NOTA,,,,NOTA,1851,4,1855,0.82,265091,2021
West Bengal,137,Baruipur Purba,SNEHASIS SAHA,MALE,26.0,SC,IND,1624,3,1627,0.72,265091,2021
West Bengal,137,Baruipur Purba,JOYDEV NASKAR,MALE,50.0,SC,SUCI,1513,12,1525,0.68,265091,2021
West Bengal,137,Baruipur Purba,SANKAR DEB MONDAL,MALE,66.0,SC,BSP,1389,4,1393,0.62,265091,2021
West Bengal,137,Baruipur Purba,CHINMAY NASKAR,MALE,37.0,SC,IND,399,3,402,0.18,265091,2021
West Bengal,138,Canning Paschim,Paresh Ram Das,MALE,43.0,SC,TMC,110418,641,111059,50.86,257681,2021
West Bengal,138,Canning Paschim,ARNAB ROY,MALE,60.0,SC,BJP,75414,402,75816,34.72,257681,2021
West Bengal,138,Canning Paschim,MEGHNATH HALDER,MALE,63.0,SC,IND,13378,12,13390,6.13,257681,2021
West Bengal,138,Canning Paschim,PROTAP CHANDRA MONDAL,MALE,62.0,SC,INC,11862,46,11908,5.45,257681,2021
West Bengal,138,Canning Paschim,NOTA,,,,NOTA,3026,6,3032,1.39,257681,2021
West Bengal,138,Canning Paschim,NARAYAN NASKAR,MALE,43.0,SC,SUCI,1948,15,1963,0.9,257681,2021
West Bengal,138,Canning Paschim,MAYA BAG,FEMALE,45.0,SC,IND,753,6,759,0.35,257681,2021
West Bengal,138,Canning Paschim,GOPAL CHANDRA MANDAL,MALE,58.0,SC,IND,426,1,427,0.2,257681,2021
West Bengal,139,Canning Purba,SAOKAT MOLLA,MALE,49.0,GENERAL,TMC,121562,739,122301,52.54,262349,2021
West Bengal,139,Canning Purba,GAZI SHAHABUDDIN SIRAJI,MALE,33.0,GENERAL,RSSCMJP,69154,140,69294,29.77,262349,2021
West Bengal,139,Canning Purba,KALIPADA NASKAR,MALE,37.0,SC,BJP,34306,197,34503,14.82,262349,2021
West Bengal,139,Canning Purba,RAFIK AKUNJE,MALE,54.0,GENERAL,SUCI,2670,16,2686,1.15,262349,2021
West Bengal,139,Canning Purba,NOTA,,,,NOTA,2258,9,2267,0.97,262349,2021
West Bengal,139,Canning Purba,AJAY HALDAR,MALE,36.0,GENERAL,IND,1708,7,1715,0.74,262349,2021
West Bengal,140,Baruipur Paschim,BIMAN BANERJEE,MALE,72.0,GENERAL,TMC,120184,822,121006,57.27,253749,2021
West Bengal,140,Baruipur Paschim,DEBOPAM CHATTOPADHYAYA(BABU),MALE,52.0,GENERAL,BJP,58774,322,59096,27.97,253749,2021
West Bengal,140,Baruipur Paschim,MD LAHEK ALI,MALE,39.0,GENERAL,CPI(M),25458,181,25639,12.13,253749,2021
West Bengal,140,Baruipur Paschim,RANESWAR DAS,MALE,64.0,GENERAL,IND,1766,3,1769,0.84,253749,2021
West Bengal,140,Baruipur Paschim,NOTA,,,,NOTA,1528,8,1536,0.73,253749,2021
West Bengal,140,Baruipur Paschim,AJIT BAUL,MALE,36.0,SC,BSP,910,2,912,0.43,253749,2021
West Bengal,140,Baruipur Paschim,SUKUMAR NASKAR,MALE,40.0,SC,IND,550,1,551,0.26,253749,2021
West Bengal,140,Baruipur Paschim,MUKUL MONDAL,MALE,44.0,SC,IND,398,1,399,0.19,253749,2021
West Bengal,140,Baruipur Paschim,ANANDA KUNDU,MALE,53.0,GENERAL,IND,384,1,385,0.18,253749,2021
West Bengal,141,Magrahat Purba,NAMITA SAHA,FEMALE,68.0,SC,TMC,110331,614,110945,53.82,242530,2021
West Bengal,141,Magrahat Purba,CHANDAN KUMAR NASKAR,MALE,41.0,SC,BJP,56541,325,56866,27.58,242530,2021
West Bengal,141,Magrahat Purba,CHANDAN SAHA,MALE,42.0,SC,CPI(M),33665,157,33822,16.41,242530,2021
West Bengal,141,Magrahat Purba,NOTA,,,,NOTA,1480,0,1480,0.72,242530,2021
West Bengal,141,Magrahat Purba,SANJAY MANDAL,MALE,43.0,SC,SUCI,1203,6,1209,0.59,242530,2021
West Bengal,141,Magrahat Purba,SUDIPTA SANFUI,MALE,46.0,SC,IND,935,4,939,0.46,242530,2021
West Bengal,141,Magrahat Purba,SOMNATH SARKAR,MALE,62.0,SC,IND,457,2,459,0.22,242530,2021
West Bengal,141,Magrahat Purba,BISWAJIT BISWAS,MALE,26.0,SC,IND,430,3,433,0.21,242530,2021
West Bengal,142,Magrahat Paschim,GIAS UDDIN MOLLA,MALE,64.0,GENERAL,TMC,95974,1032,97006,49.93,229437,2021
West Bengal,142,Magrahat Paschim,DHURJATI SAHA (MANAS),MALE,60.0,SC,BJP,49696,369,50065,25.77,229437,2021
West Bengal,142,Magrahat Paschim,MAIDUL ISLAM MOLLA,MALE,38.0,GENERAL,RSSCMJP,40526,159,40685,20.94,229437,2021
West Bengal,142,Magrahat Paschim,NOTA,,,,NOTA,2280,6,2286,1.18,229437,2021
West Bengal,142,Magrahat Paschim,HABUL KUMAR MANDAL,MALE,51.0,SC,IND,914,6,920,0.47,229437,2021
West Bengal,142,Magrahat Paschim,SAMBHU NATH KANJI,MALE,35.0,SC,IND,837,2,839,0.43,229437,2021
West Bengal,142,Magrahat Paschim,AHAMMAD SARDAR,MALE,68.0,GENERAL,SUCI,614,1,615,0.32,229437,2021
West Bengal,142,Magrahat Paschim,SAMSUL HUDA LASKAR,MALE,49.0,GENERAL,IND,606,1,607,0.31,229437,2021
West Bengal,142,Magrahat Paschim,HAJI MURSID UDDIN SEKH,MALE,34.0,GENERAL,IND,528,10,538,0.28,229437,2021
West Bengal,142,Magrahat Paschim,HARAN BISWAS,MALE,69.0,SC,PDS,511,1,512,0.26,229437,2021
West Bengal,142,Magrahat Paschim,PALASH HALDER,MALE,35.0,SC,IND,206,3,209,0.11,229437,2021
West Bengal,143,Diamond Harbour,PANNALAL HALDER,MALE,70.0,GENERAL,TMC,98032,446,98478,43.69,255132,2021
West Bengal,143,Diamond Harbour,DIPAK KUMAR HALDER,MALE,55.0,GENERAL,BJP,81098,384,81482,36.15,255132,2021
West Bengal,143,Diamond Harbour,PRATIK UR RAHAMAN,MALE,30.0,GENERAL,CPI(M),38612,107,38719,17.18,255132,2021
West Bengal,143,Diamond Harbour,SAFIULLA KHAN,MALE,42.0,GENERAL,IND,1585,0,1585,0.7,255132,2021
West Bengal,143,Diamond Harbour,NOTA,,,,NOTA,1446,3,1449,0.64,255132,2021
West Bengal,143,Diamond Harbour,GOLAM ALI SEKH,MALE,58.0,GENERAL,BSP,1086,2,1088,0.48,255132,2021
West Bengal,143,Diamond Harbour,SWAPAN MONDAL,MALE,57.0,GENERAL,IND,800,0,800,0.35,255132,2021
West Bengal,143,Diamond Harbour,LATAB UDDIN MOLLA,MALE,40.0,GENERAL,IND,750,4,754,0.33,255132,2021
West Bengal,143,Diamond Harbour,MONARAMA HALDER,FEMALE,37.0,GENERAL,SUCI,469,0,469,0.21,255132,2021
West Bengal,143,Diamond Harbour,BISWAJIT SARDAR,MALE,27.0,SC,IND,234,0,234,0.1,255132,2021
West Bengal,143,Diamond Harbour,SACHINDRA NATH HALDER,MALE,55.0,SC,RPI(A),174,0,174,0.08,255132,2021
West Bengal,143,Diamond Harbour,KISHOR KUMAR MONDAL,MALE,32.0,SC,IND,164,1,165,0.07,255132,2021
West Bengal,144,Falta,SANKAR KUMAR NASKAR,MALE,68.0,GENERAL,TMC,116077,1102,117179,56.35,236768,2021
West Bengal,144,Falta,BIDHAN PARUI,MALE,40.0,SC,BJP,76033,372,76405,36.75,236768,2021
West Bengal,144,Falta,ABDUR RAZZAK MOLLA,MALE,59.0,GENERAL,INC,7413,39,7452,3.58,236768,2021
West Bengal,144,Falta,M. RAQUIBUL HASAN MALLICK,MALE,37.0,GENERAL,IND,1674,3,1677,0.81,236768,2021
West Bengal,144,Falta,NOTA,,,,NOTA,1180,5,1185,0.57,236768,2021
West Bengal,144,Falta,JULFIKAR SHAIK,MALE,46.0,GENERAL,IND,1177,6,1183,0.57,236768,2021
West Bengal,144,Falta,SANTOSH SAMANTA,MALE,34.0,SC,IND,1019,7,1026,0.49,236768,2021
West Bengal,144,Falta,ATAL KUMAR PURKAIT,MALE,76.0,GENERAL,BSP,772,4,776,0.37,236768,2021
West Bengal,144,Falta,SOMNATH MONDAL,MALE,25.0,SC,IND,407,4,411,0.2,236768,2021
West Bengal,144,Falta,MILAN DHUM,MALE,39.0,GENERAL,IND,364,1,365,0.18,236768,2021
West Bengal,144,Falta,DEEPAK RAM,MALE,26.0,GENERAL,IND,272,1,273,0.13,236768,2021
West Bengal,145,Satgachhia,MOHAN CHANDRA NASKAR,MALE,60.0,SC,TMC,117974,661,118635,50.37,270193,2021
West Bengal,145,Satgachhia,CHANDAN PAL,MALE,64.0,GENERAL,BJP,94927,390,95317,40.47,270193,2021
West Bengal,145,Satgachhia,GOUTAM PAL,MALE,57.0,GENERAL,CPI(M),16134,86,16220,6.89,270193,2021
West Bengal,145,Satgachhia,SK RABIYAL,MALE,61.0,GENERAL,SUCI,1622,3,1625,0.69,270193,2021
West Bengal,145,Satgachhia,SANJAY KUMAR SAH,MALE,38.0,GENERAL,BSP,1377,2,1379,0.59,270193,2021
West Bengal,145,Satgachhia,NOTA,,,,NOTA,1374,3,1377,0.58,270193,2021
West Bengal,145,Satgachhia,DEBAJYOTI BASU,MALE,53.0,GENERAL,IND,990,3,993,0.42,270193,2021
West Bengal,146,Bishnupur,DILIP MONDAL,MALE,54.0,SC,TMC,135620,889,136509,57.46,278650,2021
West Bengal,146,Bishnupur,AGNISWAR NASKAR,MALE,42.0,SC,BJP,77379,298,77677,32.7,278650,2021
West Bengal,146,Bishnupur,JHUMA KAYAL,FEMALE,43.0,SC,CPI(M),17866,129,17995,7.57,278650,2021
West Bengal,146,Bishnupur,RABINDRANATH RANJAN,MALE,44.0,SC,BSP,2697,12,2709,1.14,278650,2021
West Bengal,146,Bishnupur,NOTA,,,,NOTA,1861,2,1863,0.78,278650,2021
West Bengal,146,Bishnupur,UTTAM NASKAR,MALE,39.0,SC,IND,815,2,817,0.34,278650,2021
West Bengal,147,Sonarpur Dakshin,ARUNDHUTI MAITRA (LOVELY),FEMALE,30.0,GENERAL,TMC,108408,814,109222,46.92,288263,2021
West Bengal,147,Sonarpur Dakshin,ANJANA BASU,FEMALE,49.0,GENERAL,BJP,82518,523,83041,35.67,288263,2021
West Bengal,147,Sonarpur Dakshin,SHUVAM BANERJEE,MALE,31.0,GENERAL,CPI,31467,311,31778,13.65,288263,2021
West Bengal,147,Sonarpur Dakshin,NOTA,,,,NOTA,2541,9,2550,1.1,288263,2021
West Bengal,147,Sonarpur Dakshin,SHAMPA DAS,FEMALE,25.0,GENERAL,IND,1901,6,1907,0.82,288263,2021
West Bengal,147,Sonarpur Dakshin,BIMAL KRISHNA MANDAL,MALE,61.0,SC,BSP,1099,11,1110,0.48,288263,2021
West Bengal,147,Sonarpur Dakshin,DILIP KUMAR ROY,MALE,53.0,SC,IND,600,1,601,0.26,288263,2021
West Bengal,147,Sonarpur Dakshin,RANGALAL BARIK,MALE,36.0,GENERAL,IND,501,1,502,0.22,288263,2021
West Bengal,147,Sonarpur Dakshin,PROVASH MONDAL,MALE,55.0,SC,IND,500,0,500,0.21,288263,2021
West Bengal,147,Sonarpur Dakshin,DIBAKAR HALDER,MALE,63.0,SC,SUCI,436,5,441,0.19,288263,2021
West Bengal,147,Sonarpur Dakshin,TRAYEE PRADHAN,FEMALE,30.0,GENERAL,RTORP,369,3,372,0.16,288263,2021
West Bengal,147,Sonarpur Dakshin,UTTAM SAMUL,MALE,43.0,GENERAL,IND,315,1,316,0.14,288263,2021
West Bengal,147,Sonarpur Dakshin,ARUN SARKAR,MALE,55.0,SC,IND,194,1,195,0.08,288263,2021
West Bengal,147,Sonarpur Dakshin,SANJAY ROY,MALE,36.0,GENERAL,AMB,144,2,146,0.06,288263,2021
West Bengal,147,Sonarpur Dakshin,DEBASHIS RAKSHIT,MALE,63.0,GENERAL,BMUP,124,2,126,0.05,288263,2021
West Bengal,148,Bhangar,MD. NAWSAD SIDDIQUE,MALE,28.0,GENERAL,RSSCMJP,109063,174,109237,45.1,271897,2021
West Bengal,148,Bhangar,KARIM REZAUL,MALE,56.0,GENERAL,TMC,82850,236,83086,34.31,271897,2021
West Bengal,148,Bhangar,SOUMI HATI,FEMALE,29.0,GENERAL,BJP,38636,90,38726,15.99,271897,2021
West Bengal,148,Bhangar,MIRJA HASAN,MALE,41.0,GENERAL,CPIM,4925,5,4930,2.04,271897,2021
West Bengal,148,Bhangar,NOTA,,,,NOTA,3243,0,3243,1.34,271897,2021
West Bengal,148,Bhangar,NOUSHAR ALI MOLLA,MALE,30.0,GENERAL,IND,1301,2,1303,0.54,271897,2021
West Bengal,148,Bhangar,TAPAN GHOSH,MALE,70.0,GENERAL,SUCI,933,4,937,0.39,271897,2021
West Bengal,148,Bhangar,ISMAIL MOLLA,MALE,28.0,GENERAL,IND,720,3,723,0.3,271897,2021
West Bengal,149,Kasba,AHMED JAVED KHAN,MALE,64.0,GENERAL,TMC,120957,415,121372,54.39,306266,2021
West Bengal,149,Kasba,DR. INDRANIL KHAN,MALE,32.0,GENERAL,BJP,57559,191,57750,25.88,306266,2021
West Bengal,149,Kasba,SHATARUP GHOSH,MALE,35.0,GENERAL,CPI(M),38971,209,39180,17.56,306266,2021
West Bengal,149,Kasba,NOTA,,,,NOTA,2465,11,2476,1.11,306266,2021
West Bengal,149,Kasba,SHAMPA SARKAR,FEMALE,54.0,GENERAL,SUCI,671,2,673,0.3,306266,2021
West Bengal,149,Kasba,UMESH KR. SINGH,MALE,57.0,GENERAL,IND,502,1,503,0.23,306266,2021
West Bengal,149,Kasba,TUSHAN MUKHERJEE,MALE,49.0,GENERAL,IND,429,1,430,0.19,306266,2021
West Bengal,149,Kasba,INDRANIL MITRA,MALE,53.0,GENERAL,IND,307,3,310,0.14,306266,2021
West Bengal,149,Kasba,GOUTAM DAS,MALE,39.0,GENERAL,IND,264,2,266,0.12,306266,2021
West Bengal,149,Kasba,ARUNANSU KUMAR SARKAR,MALE,53.0,GENERAL,IND,194,0,194,0.09,306266,2021
West Bengal,150,Jadavpur,DEBABRATA MAJUMDAR (MALAY),MALE,56.0,GENERAL,TMC,97152,948,98100,45.54,299818,2021
West Bengal,150,Jadavpur,Dr. SUJAN CHAKRABORTY,MALE,62.0,GENERAL,CPI(M),58666,565,59231,27.5,299818,2021
West Bengal,150,Jadavpur,RINKU NASKAR,FEMALE,36.0,GENERAL,BJP,52795,344,53139,24.67,299818,2021
West Bengal,150,Jadavpur,NOTA,,,,NOTA,2713,17,2730,1.27,299818,2021
West Bengal,150,Jadavpur,SUJOY NASKAR,MALE,33.0,SC,BSP,639,10,649,0.3,299818,2021
West Bengal,150,Jadavpur,MEGHA CHATTERJEE,FEMALE,26.0,GENERAL,IND,398,2,400,0.19,299818,2021
West Bengal,150,Jadavpur,MONALISA GUPTA (DEBROY),FEMALE,62.0,GENERAL,PDS,380,5,385,0.18,299818,2021
West Bengal,150,Jadavpur,MISTOO DAS,MALE,26.0,SC,IND,255,0,255,0.12,299818,2021
West Bengal,150,Jadavpur,NRIPENDRA KRISHNA ROY,MALE,67.0,GENERAL,IND,225,4,229,0.11,299818,2021
West Bengal,150,Jadavpur,TANUJIT DAS,MALE,26.0,SC,IND,106,4,110,0.05,299818,2021
West Bengal,150,Jadavpur,ATANU CHATTERJEE,MALE,32.0,GENERAL,IND,100,0,100,0.05,299818,2021
West Bengal,150,Jadavpur,ASHUTOSH DEY,MALE,54.0,GENERAL,IND,86,5,91,0.04,299818,2021
West Bengal,151,Sonarpur Uttar,FIRDOUSI BEGUM,FEMALE,42.0,GENERAL,TMC,119272,685,119957,49.88,300330,2021
West Bengal,151,Sonarpur Uttar,RANJAN BAIDYA,MALE,38.0,SC,BJP,83523,344,83867,34.87,300330,2021
West Bengal,151,Sonarpur Uttar,MONALISA SINHA,FEMALE,39.0,GENERAL,CPI(M),29152,248,29400,12.22,300330,2021
West Bengal,151,Sonarpur Uttar,NOTA,,,,NOTA,2105,9,2114,0.88,300330,2021
West Bengal,151,Sonarpur Uttar,SAMIR BHATTACHARYA,MALE,62.0,GENERAL,IND,1520,1,1521,0.63,300330,2021
West Bengal,151,Sonarpur Uttar,AJIT BAUL,MALE,36.0,SC,BSP,1351,5,1356,0.56,300330,2021
West Bengal,151,Sonarpur Uttar,NEPAL CHANDRA NASKAR,MALE,64.0,SC,IND,990,3,993,0.41,300330,2021
West Bengal,151,Sonarpur Uttar,DULAL DAS,MALE,60.0,SC,IND,704,4,708,0.29,300330,2021
West Bengal,151,Sonarpur Uttar,BINANDA SING,MALE,47.0,ST,IND,576,3,579,0.24,300330,2021
West Bengal,152,Tollyganj,AROOP BISWAS,MALE,57.0,GENERAL,TMC,100491,949,101440,51.4,269713,2021
West Bengal,152,Tollyganj,BABUL SUPRIYO,MALE,50.0,GENERAL,BJP,51064,296,51360,26.02,269713,2021
West Bengal,152,Tollyganj,DEBDUT GHOSH,MALE,49.0,GENERAL,CPI(M),40260,337,40597,20.57,269713,2021
West Bengal,152,Tollyganj,NOTA,,,,NOTA,2297,13,2310,1.17,269713,2021
West Bengal,152,Tollyganj,DEBABRATA BERA,MALE,45.0,GENERAL,SUCI,451,3,454,0.23,269713,2021
West Bengal,152,Tollyganj,SUDIPTA SOM,MALE,40.0,GENERAL,IND,302,1,303,0.15,269713,2021
West Bengal,152,Tollyganj,SAMAR KUMAR BISWAS,MALE,66.0,GENERAL,IND,195,0,195,0.1,269713,2021
West Bengal,152,Tollyganj,SUBHODEEP DAS,MALE,29.0,GENERAL,IND,145,3,148,0.07,269713,2021
West Bengal,152,Tollyganj,ANINDITA BASU,FEMALE,50.0,GENERAL,IND,128,5,133,0.07,269713,2021
West Bengal,152,Tollyganj,RAJ KUMAR MISHRA,MALE,50.0,GENERAL,IND,123,3,126,0.06,269713,2021
West Bengal,152,Tollyganj,RABI MALIK,MALE,45.0,SC,IND,102,1,103,0.05,269713,2021
West Bengal,152,Tollyganj,AVIJIT SARKAR,MALE,41.0,SC,IND,101,1,102,0.05,269713,2021
West Bengal,152,Tollyganj,DEBASHIS DAS,MALE,54.0,GENERAL,IND,94,0,94,0.05,269713,2021
West Bengal,153,Behala Purba,Ratna Chatterjee,FEMALE,49.0,GENERAL,TMC,110294,674,110968,50.01,308285,2021
West Bengal,153,Behala Purba,Payel Sarkar,FEMALE,39.0,GENERAL,BJP,73137,403,73540,33.15,308285,2021
West Bengal,153,Behala Purba,Samita Har Chowdhury,FEMALE,52.0,GENERAL,CPI(M),29945,227,30172,13.6,308285,2021
West Bengal,153,Behala Purba,NOTA,,,,NOTA,2729,106,2835,1.28,308285,2021
West Bengal,153,Behala Purba,Rina Roy,FEMALE,55.0,SC,BSP,1158,17,1175,0.53,308285,2021
West Bengal,153,Behala Purba,Tulsi Rani Pramanik,FEMALE,40.0,SC,IND,1163,4,1167,0.53,308285,2021
West Bengal,153,Behala Purba,Ashis Kumar Danda,MALE,63.0,GENERAL,SUCI,658,5,663,0.3,308285,2021
West Bengal,153,Behala Purba,Subrata Roy,MALE,47.0,GENERAL,IND,398,5,403,0.18,308285,2021
West Bengal,153,Behala Purba,Dr. Arun Kumar Giri,MALE,78.0,SC,IND,269,2,271,0.12,308285,2021
West Bengal,153,Behala Purba,Nikhilesh Ghosh,MALE,63.0,GENERAL,IND,270,0,270,0.12,308285,2021
West Bengal,153,Behala Purba,Bholanath Patra,MALE,46.0,SC,IND,262,3,265,0.12,308285,2021
West Bengal,153,Behala Purba,Dhiman Debnath,MALE,31.0,GENERAL,IND,142,1,143,0.06,308285,2021
West Bengal,154,Behala Paschim,PARTHA CHATTERJEE,MALE,68.0,GENERAL,TMC,113787,991,114778,49.51,313198,2021
West Bengal,154,Behala Paschim,SRABANTI CHATTERJEE,FEMALE,33.0,GENERAL,BJP,63500,394,63894,27.56,313198,2021
West Bengal,154,Behala Paschim,NIHAR BHAKTA,MALE,50.0,SC,CPI(M),47156,353,47509,20.49,313198,2021
West Bengal,154,Behala Paschim,NOTA,,,,NOTA,2415,18,2433,1.05,313198,2021
West Bengal,154,Behala Paschim,SANAT KUMAR BHAKAT,MALE,46.0,SC,IND,872,1,873,0.38,313198,2021
West Bengal,154,Behala Paschim,AMAL DHALI,MALE,61.0,SC,BSP,855,7,862,0.37,313198,2021
West Bengal,154,Behala Paschim,MRIDUL OJHA,MALE,29.0,SC,IND,550,0,550,0.24,313198,2021
West Bengal,154,Behala Paschim,ARUNA RAY,FEMALE,44.0,GENERAL,IND,527,5,532,0.23,313198,2021
West Bengal,154,Behala Paschim,VIJAY KUMAR SINGH,MALE,55.0,GENERAL,IND,384,1,385,0.17,313198,2021
West Bengal,155,Maheshtala,DULAL CHANDRA DAS,MALE,76.0,GENERAL,TMC,123575,433,124008,56.38,271007,2021
West Bengal,155,Maheshtala,UMESH DAS,MALE,56.0,GENERAL,BJP,65827,232,66059,30.03,271007,2021
West Bengal,155,Maheshtala,PRAVAT CHOWDHURY,MALE,45.0,GENERAL,CPI(M),25127,149,25276,11.49,271007,2021
West Bengal,155,Maheshtala,NOTA,,,,NOTA,2043,6,2049,0.93,271007,2021
West Bengal,155,Maheshtala,SUBHENDU BARIK,MALE,39.0,GENERAL,IND,1162,3,1165,0.53,271007,2021
West Bengal,155,Maheshtala,RINA DEBI,FEMALE,45.0,GENERAL,BSP,833,5,838,0.38,271007,2021
West Bengal,155,Maheshtala,DHRUBA KUMAR BOSE,MALE,50.0,GENERAL,IND,573,1,574,0.26,271007,2021
West Bengal,156,Budge Budge,ASHOK KUMAR DEB,MALE,71.0,GENERAL,TMC,121401,956,122357,56.41,256136,2021
West Bengal,156,Budge Budge,DR. TARUN KUMAR ADAK,MALE,60.0,GENERAL,BJP,77224,419,77643,35.8,256136,2021
West Bengal,156,Budge Budge,SK MUJIBAR RAHAMAN,MALE,41.0,GENERAL,INC,10687,122,10809,4.98,256136,2021
West Bengal,156,Budge Budge,NOTA,,,,NOTA,2726,9,2735,1.26,256136,2021
West Bengal,156,Budge Budge,MUKUL CHANDRA JANA,MALE,49.0,GENERAL,IND,1138,5,1143,0.53,256136,2021
West Bengal,156,Budge Budge,BHARAT LAL DAS,MALE,49.0,GENERAL,BSP,922,10,932,0.43,256136,2021
West Bengal,156,Budge Budge,UTTAM PAL,MALE,54.0,GENERAL,SUCI,508,7,515,0.24,256136,2021
West Bengal,156,Budge Budge,BISWAJIT DAS,MALE,55.0,SC,IND,385,2,387,0.18,256136,2021
West Bengal,156,Budge Budge,KASHYAP UPADHYAY,MALE,26.0,GENERAL,IND,367,4,371,0.17,256136,2021
West Bengal,157,Metiaburuz,ABDUL KHALEQUE MOLLA,MALE,76.0,GENERAL,TMC,150792,274,151066,76.85,256315,2021
West Bengal,157,Metiaburuz,RAMJIT PRASAD,MALE,49.0,GENERAL,BJP,31357,105,31462,16.0,256315,2021
West Bengal,157,Metiaburuz,NURUZAMAN MOLLA,MALE,38.0,GENERAL,RSSCMJP,7362,27,7389,3.76,256315,2021
West Bengal,157,Metiaburuz,NOTA,,,,NOTA,3004,4,3008,1.53,256315,2021
West Bengal,157,Metiaburuz,PRANATI PAUL,FEMALE,56.0,GENERAL,AMB,825,4,829,0.42,256315,2021
West Bengal,157,Metiaburuz,KRISHNENDU SENGUPTA,MALE,39.0,GENERAL,IND,731,4,735,0.37,256315,2021
West Bengal,157,Metiaburuz,SAMSAD ALAM,MALE,45.0,GENERAL,BSP,607,2,609,0.31,256315,2021
West Bengal,157,Metiaburuz,MD. IMTIYAZ ALAM,MALE,40.0,GENERAL,IND,495,0,495,0.25,256315,2021
West Bengal,157,Metiaburuz,SABNAM BIBI,FEMALE,36.0,GENERAL,AIMF,404,5,409,0.21,256315,2021
West Bengal,157,Metiaburuz,FIROZA KHATUN,FEMALE,40.0,GENERAL,JSTDVPMTP,308,3,311,0.16,256315,2021
West Bengal,157,Metiaburuz,ANWAR RAZA,MALE,68.0,GENERAL,IND,268,1,269,0.14,256315,2021
West Bengal,158,Kolkata Port,Firhad Hakim,MALE,62.0,GENERAL,TMC,105202,341,105543,69.23,235933,2021
West Bengal,158,Kolkata Port,Awadh Kishore Gupta,MALE,68.0,GENERAL,BJP,36900,89,36989,24.26,235933,2021
West Bengal,158,Kolkata Port,Md Mukhtar,MALE,52.0,GENERAL,INC,5559,31,5590,3.67,235933,2021
West Bengal,158,Kolkata Port,NOTA,,,,NOTA,1355,5,1360,0.89,235933,2021
West Bengal,158,Kolkata Port,Sanjay Dey,MALE,51.0,GENERAL,IND,1139,0,1139,0.75,235933,2021
West Bengal,158,Kolkata Port,Khan Sarfaraz,MALE,45.0,GENERAL,BSP,745,3,748,0.49,235933,2021
West Bengal,158,Kolkata Port,Kalpana Chohan,FEMALE,45.0,GENERAL,IND,427,1,428,0.28,235933,2021
West Bengal,158,Kolkata Port,Sk Jayed Hossain,MALE,44.0,GENERAL,SUCI,180,0,180,0.12,235933,2021
West Bengal,158,Kolkata Port,Manjay Kumar Roy,MALE,31.0,GENERAL,JD(U),174,1,175,0.11,235933,2021
West Bengal,158,Kolkata Port,Jay Prakash Shaw,MALE,48.0,GENERAL,IND,164,1,165,0.11,235933,2021
West Bengal,158,Kolkata Port,Biswajit Halder,MALE,61.0,GENERAL,IND,126,0,126,0.08,235933,2021
West Bengal,159,Bhabanipur,Sobhandeb Chattopadhyay,MALE,77.0,GENERAL,TMC,73048,457,73505,57.71,206389,2021
West Bengal,159,Bhabanipur,Rudranil Ghosh,MALE,47.0,GENERAL,BJP,44541,245,44786,35.16,206389,2021
West Bengal,159,Bhabanipur,Md. Shadab Khan,MALE,35.0,GENERAL,INC,5159,52,5211,4.09,206389,2021
West Bengal,159,Bhabanipur,NOTA,,,,NOTA,1563,7,1570,1.23,206389,2021
West Bengal,159,Bhabanipur,Anita Rajwar,FEMALE,34.0,GENERAL,BSP,555,9,564,0.44,206389,2021
West Bengal,159,Bhabanipur,Chandan Mallick,MALE,35.0,SC,IND,520,3,523,0.41,206389,2021
West Bengal,159,Bhabanipur,Ashraf Alam,MALE,40.0,GENERAL,IND,487,1,488,0.38,206389,2021
West Bengal,159,Bhabanipur,Bikki Rajak,MALE,30.0,SC,IND,282,1,283,0.22,206389,2021
West Bengal,159,Bhabanipur,Deepak Prasad Singh,MALE,60.0,GENERAL,IND,230,4,234,0.18,206389,2021
West Bengal,159,Bhabanipur,Narayan Das,MALE,60.0,GENERAL,IND,207,5,212,0.17,206389,2021
West Bengal,160,Rashbehari,DEBASISH KUMAR,MALE,61.0,GENERAL,TMC,64838,866,65704,52.79,206013,2021
